id,mandate,district,uik,violations
3404,43,Пресненский,82,0
3405,43,Пресненский,83,0
3406,43,Пресненский,84,0
3407,43,Пресненский,85,0
3408,43,Пресненский,86,0
3409,43,Пресненский,87,0
3410,43,Пресненский,88,0
3411,43,Пресненский,89,0
3412,43,Пресненский,90,0
3413,43,Пресненский,91,0
3414,43,Пресненский,92,0
3415,43,Пресненский,93,0
3416,43,Пресненский,94,0
3417,43,Пресненский,95,0
3418,43,Пресненский,96,0
3419,43,Пресненский,97,0
3420,43,Пресненский,98,0
3421,43,Пресненский,99,0
3422,43,Пресненский,100,0
3423,43,Пресненский,101,0
3424,43,Пресненский,102,0
3425,43,Пресненский,103,0
3426,43,Пресненский,104,0
3427,43,Хамовники,156,0
3428,43,Хамовники,157,0
3429,43,Хамовники,158,0
3430,43,Хамовники,159,0
3431,43,Хамовники,160,0
3432,43,Хамовники,162,0
3433,43,Хамовники,163,1
3434,43,Хамовники,165,0
3435,43,Хамовники,166,0
3436,43,Хамовники,167,0
3437,43,Хамовники,168,0
3438,43,Хамовники,170,0
3439,43,Хамовники,171,0
3440,43,Хамовники,172,0
3441,43,Хамовники,173,0
3442,43,Хамовники,175,0
3443,43,Хамовники,176,0
3444,43,Хамовники,177,0
3445,43,Хамовники,179,1
3446,43,Хамовники,180,0
3447,43,Хамовники,181,1
3448,43,Хамовники,3627,0
3449,43,Хамовники,3629,0
3450,43,Хамовники,3630,0
3451,43,Хамовники,3631,0
3452,44,Замоскворечье,38,0
3453,44,Замоскворечье,39,0
3454,44,Замоскворечье,40,0
3455,44,Замоскворечье,41,0
3456,44,Замоскворечье,42,0
3457,44,Замоскворечье,43,0
3458,44,Замоскворечье,44,0
3459,44,Замоскворечье,45,1
3460,44,Замоскворечье,46,0
3461,44,Замоскворечье,47,0
3462,44,Замоскворечье,48,0
3463,44,Замоскворечье,3611,0
3464,44,Замоскворечье,3612,0
3465,44,Таганский,105,1
3466,44,Таганский,106,0
3467,44,Таганский,107,0
3468,44,Таганский,108,0
3469,44,Таганский,109,0
3470,44,Таганский,110,0
3471,44,Таганский,111,0
3472,44,Таганский,112,1
3473,44,Таганский,113,0
3474,44,Таганский,114,0
3475,44,Таганский,115,0
3476,44,Таганский,116,0
3477,44,Таганский,117,1
3478,44,Таганский,118,0
3479,44,Таганский,119,0
3480,44,Таганский,120,0
3481,44,Таганский,121,0
3482,44,Таганский,122,0
3483,44,Таганский,123,0
3484,44,Таганский,124,1
3485,44,Таганский,125,0
3486,44,Таганский,126,0
3487,44,Таганский,127,0
3488,44,Таганский,128,0
3489,44,Таганский,129,0
3490,44,Таганский,130,0
3491,44,Таганский,131,0
3492,44,Таганский,132,0
3493,44,Таганский,133,0
3494,44,Таганский,134,0
3495,44,Таганский,135,0
3496,44,Таганский,136,0
3497,44,Таганский,3619,0
3498,44,Таганский,3620,0
3499,44,Тверской,137,0
3500,44,Тверской,138,0
3501,44,Тверской,139,0
3502,44,Тверской,140,0
3503,44,Тверской,141,0
3504,44,Тверской,142,1
3505,44,Тверской,143,0
3506,44,Тверской,144,0
3507,44,Тверской,145,1
3508,44,Тверской,146,0
3509,44,Тверской,147,0
3510,44,Тверской,148,0
3511,44,Тверской,149,1
3512,44,Тверской,151,0
3513,44,Тверской,152,0
3514,44,Тверской,153,0
3515,44,Тверской,155,0
3516,44,Тверской,3622,0
3517,44,Тверской,3623,0
3518,44,Тверской,3624,0
3519,44,Тверской,3625,0
3520,44,Якиманка,182,0
3521,44,Якиманка,183,0
3522,44,Якиманка,184,0
3523,44,Якиманка,185,0
3524,44,Якиманка,186,0
3525,44,Якиманка,187,0
3526,44,Якиманка,3632,0
3527,45,Сокольники,1262,0
3528,45,Сокольники,1263,0
3529,45,Сокольники,1264,0
3530,45,Сокольники,1265,0
3531,45,Сокольники,1266,0
3532,45,Сокольники,1267,0
3533,45,Сокольники,1268,0
3534,45,Сокольники,1269,1
3535,45,Сокольники,1270,0
3536,45,Сокольники,1271,0
3537,45,Сокольники,1272,1
3538,45,Сокольники,1273,0
3539,45,Сокольники,1274,0
3540,45,Сокольники,1275,0
3541,45,Сокольники,1276,0
3542,45,Сокольники,3688,0
3543,45,Сокольники,3690,0
3544,45,Сокольники,3691,0
3545,45,Сокольники,3692,0
3546,45,Сокольники,3693,0
3547,45,Сокольники,3694,0
3548,45,Сокольники,3695,0
3549,45,Сокольники,3696,0
3550,45,Сокольники,3697,0
3551,45,Басманный,10,1
3552,45,Басманный,11,0
3553,45,Басманный,13,0
3554,45,Басманный,14,0
3555,45,Басманный,16,0
3556,45,Басманный,18,0
3557,45,Басманный,19,0
3558,45,Басманный,21,0
3559,45,Басманный,22,0
3560,45,Басманный,23,0
3561,45,Басманный,24,0
3562,45,Басманный,25,0
3563,45,Басманный,26,1
3564,45,Басманный,27,0
3565,45,Басманный,29,0
3566,45,Басманный,30,0
3567,45,Басманный,31,0
3568,45,Басманный,32,0
3569,45,Басманный,33,0
3570,45,Басманный,34,1
3571,45,Басманный,35,0
3572,45,Басманный,36,1
3573,45,Басманный,37,1
3574,45,Басманный,3601,0
3575,45,Басманный,3602,0
3576,45,Басманный,3604,1
3577,45,Басманный,3606,0
3578,45,Басманный,3607,0
3579,45,Басманный,3608,0
3580,45,Басманный,3609,0
3581,45,Красносельский,49,1
3582,45,Красносельский,50,0
3583,45,Красносельский,51,0
3584,45,Красносельский,52,0
3585,45,Красносельский,54,0
3586,45,Красносельский,55,1
3587,45,Красносельский,56,0
3588,45,Красносельский,57,2
3589,45,Мещанский,59,1
3590,45,Мещанский,60,0
3591,45,Мещанский,61,0
3592,45,Мещанский,62,0
3593,45,Мещанский,63,0
3594,45,Мещанский,64,0
3595,45,Мещанский,65,0
3596,45,Мещанский,66,0
3597,45,Мещанский,67,0
3598,45,Мещанский,68,0
3599,45,Мещанский,69,0
3600,45,Мещанский,70,0
3601,45,Мещанский,71,0
3602,45,Мещанский,72,1
3603,45,Мещанский,3613,0
3604,45,Мещанский,3614,0
