name,single_mandate,votes,potential_voters,inside_voters,early_voters,outside_voters,attendance,early,outside,won
Денисенко Татьяна Ивановна,43,6624,148136,29515,133,1844,21.25884322514446,0.4223294805029849,5.855455353740632,False
Иваненко Сергей Викторович,43,3566,148136,29515,133,1844,21.25884322514446,0.4223294805029849,5.855455353740632,False
Иксанова Арина Тахировна,43,1962,148136,29515,133,1844,21.25884322514446,0.4223294805029849,5.855455353740632,False
Кравченко Юрий Александрович,43,959,148136,29515,133,1844,21.25884322514446,0.4223294805029849,5.855455353740632,False
Шастина Вера Ростиславовна,43,8942,148136,29515,133,1844,21.25884322514446,0.4223294805029849,5.855455353740632,True
Ярмольник Леонид Исаакович,43,8626,148136,29515,133,1844,21.25884322514446,0.4223294805029849,5.855455353740632,False
Гнездилов Александр Валентинович,44,4876,158895,28099,66,2145,19.075490103527486,0.21774991751897063,7.0768723193665455,False
Пономарёв Константин Алексеевич,44,2036,158895,28099,66,2145,19.075490103527486,0.21774991751897063,7.0768723193665455,False
Свиридов Илья Тимурович,44,10494,158895,28099,66,2145,19.075490103527486,0.21774991751897063,7.0768723193665455,False
Шувалова Елена Анатольевна,44,11845,158895,28099,66,2145,19.075490103527486,0.21774991751897063,7.0768723193665455,True
Бабич Барбара Адамовна,45,702,151365,28921,164,2335,20.757770951012454,0.5219605346912795,7.431572246976448,False
Кавказский Николай Юрьевич,45,4010,151365,28921,164,2335,20.757770951012454,0.5219605346912795,7.431572246976448,False
Комендантов Антон Андреевич,45,783,151365,28921,164,2335,20.757770951012454,0.5219605346912795,7.431572246976448,False
Кузьминов Ярослав Иванович,45,12860,151365,28921,164,2335,20.757770951012454,0.5219605346912795,7.431572246976448,True
Симонян Кристина Владиславовна,45,3527,151365,28921,164,2335,20.757770951012454,0.5219605346912795,7.431572246976448,False
Умников Антон Геннадьевич,45,1234,151365,28921,164,2335,20.757770951012454,0.5219605346912795,7.431572246976448,False
Фомичева Елена Алексеевна,45,7347,151365,28921,164,2335,20.757770951012454,0.5219605346912795,7.431572246976448,False
